Time (s),
189.51,5.78065E-05
189.52,3.44523E-05
189.53,5.74205E-05
189.54,8.68546E-06
189.55,-1.36072E-05
189.56,4.66119E-05
189.57,9.10043E-05
189.58,0.000104901
189.59,1.84325E-05
189.6,-2.51878E-05
189.61,3.86985E-05
189.62,5.83856E-05
189.63,4.8542E-05
189.64,5.42358E-05
189.65,6.03157E-05
189.66,4.53574E-05
189.67,1.10016E-05
189.68,3.91811E-05
189.69,4.18832E-05
189.7,3.66719E-05
189.71,4.08216E-05
189.72,3.69614E-05
189.73,4.50679E-05
189.74,5.89646E-05
189.75,6.23423E-05
189.76,3.03991E-05
189.77,1.16771E-05
189.78,2.18101E-05
189.79,3.8795E-05
189.8,8.00992E-05
189.81,5.97366E-05
189.82,1.0326E-05
189.83,3.02061E-05
189.84,3.07851E-05
189.85,1.67919E-05
189.86,6.51409E-05
189.87,9.17763E-05
189.88,6.65885E-05
189.89,-1.25457E-06
189.9,-9.36099E-06
189.91,6.33073E-05
189.92,6.7457E-05
189.93,4.33308E-05
189.94,5.03756E-05
189.95,4.78665E-05
189.96,1.61163E-05
189.97,1.41862E-05
189.98,7.12207E-05
189.99,4.96036E-05
190,8.78196E-06
190.01,3.8023E-05
190.02,5.79995E-05
190.03,5.60694E-05
190.04,3.52244E-05
190.05,2.96271E-05
190.06,4.41993E-05
190.07,1.43793E-05
190.08,4.89281E-05
190.09,8.68546E-05
190.1,2.46088E-05
190.11,2.70214E-05
190.12,5.72275E-05
190.13,3.11711E-05
190.14,2.43193E-05
190.15,3.69614E-05
190.16,6.02192E-05
190.17,7.65285E-05
190.18,4.53574E-05
190.19,-1.12911E-05
190.2,3.19432E-05
190.21,6.81326E-05
190.22,2.00731E-05
190.23,5.7131E-05
190.24,7.52739E-05
190.25,-9.65051E-08
190.26,3.61894E-05
190.27,6.05087E-05
190.28,1.64059E-06
190.29,2.39333E-05
190.3,8.84951E-05
190.31,5.74205E-05
190.32,1.41862E-05
190.33,4.35238E-05
190.34,5.6359E-05
190.35,2.41263E-05
190.36,1.46688E-05
190.37,5.36568E-05
190.38,8.20293E-05
190.39,3.88915E-05
190.4,9.94002E-06
190.41,4.40063E-05
190.42,4.51644E-05
190.43,1.77569E-05
190.44,6.58165E-05
190.45,9.73736E-05
190.46,2.48983E-05
190.47,-2.64424E-05
190.48,2.54773E-05
190.49,9.21623E-05
190.5,5.24023E-05
190.51,6.85186E-06
190.52,7.15103E-05
190.53,5.99296E-05
190.54,-2.21962E-06
190.55,4.7384E-05
190.56,4.12077E-05
190.57,-1.73709E-06
190.58,4.25587E-05
190.59,9.67946E-05
190.6,8.12573E-05
190.61,1.59233E-05
190.62,2.40298E-05
190.63,8.68546E-06
190.64,9.36099E-06
190.65,9.06183E-05
190.66,9.50575E-05
190.67,3.8988E-05
190.68,-2.95306E-05
190.69,1.57303E-05
190.7,0.000124299
190.71,2.76005E-05
190.72,-8.10643E-06
190.73,6.34038E-05
190.74,6.92906E-05
190.75,4.23657E-05
190.76,7.81691E-06
190.77,2.96271E-05
190.78,5.35603E-05
190.79,4.46818E-05
190.8,5.21127E-05
190.81,2.31612E-05
190.82,4.39098E-05
190.83,4.19797E-05
190.84,3.26187E-05
190.85,6.88081E-05
190.86,-6.56234E-06
190.87,3.57069E-05
190.88,0.000127676
190.89,1.64059E-05
190.9,1.37037E-05
190.91,7.98097E-05
190.92,2.33542E-05
190.93,-2.42228E-05
190.94,3.97601E-05
190.95,0.000149197
190.96,4.17867E-05
190.97,-5.97366E-05
190.98,6.23423E-05
190.99,8.51175E-05
191,2.03626E-05
191.01,1.50548E-05
191.02,6.32108E-05
191.03,8.09677E-05
191.04,1.09051E-05
191.05,1.31247E-05
191.06,3.43558E-05
191.07,3.88915E-05
191.08,5.22092E-05
191.09,5.04721E-05
191.1,9.83387E-05
191.11,1.70814E-05
191.12,-5.6359E-05
191.13,8.89777E-05
191.14,6.03157E-05
191.15,-7.6239E-06
191.16,0.000100558
191.17,7.84586E-05
191.18,1.28352E-05
191.19,-1.55373E-05
191.2,4.86386E-05
191.21,0.000108954
191.22,-9.07148E-06
191.23,1.8336E-06
191.24,0.000121693
191.25,7.19928E-05
191.26,-3.25222E-05
191.27,-8.20293E-06
191.28,0.000106928
191.29,4.23657E-05
191.3,1.22561E-05
191.31,8.04852E-05
191.32,2.37402E-05
191.33,2.7697E-05
191.34,1.92045E-05
191.35,7.01592E-05
191.36,0.000101813
191.37,-7.71075E-05
191.38,4.8156E-05
191.39,0.000158558
191.4,-1.74674E-05
191.41,1.79499E-05
191.42,8.44419E-05
191.43,1.26422E-05
191.44,-1.40897E-05
191.45,7.55635E-05
191.46,0.000132695
191.47,-1.57303E-05
191.48,-5.30778E-06
191.49,0.000104129
191.5,3.70579E-05
191.51,-2.99166E-06
191.52,2.79865E-05
191.53,8.73371E-05
191.54,7.32473E-05
191.55,6.07982E-06
191.56,6.16667E-05
191.57,8.39594E-06
191.58,-2.42228E-05
191.59,8.32839E-05
191.6,9.89177E-05
191.61,4.89281E-05
191.62,-3.68649E-05
191.63,3.13641E-05
191.64,0.000157979
191.65,-1.23527E-05
191.66,-3.83125E-05
191.67,0.000110691
191.68,6.65885E-05
191.69,-9.65051E-08
191.7,4.7384E-05
191.71,8.13538E-05
191.72,-2.08451E-05
191.73,2.99166E-06
191.74,0.000124974
191.75,4.61294E-05
191.76,1.0326E-05
191.77,3.48383E-05
191.78,8.20293E-05
191.79,7.23788E-05
191.8,-9.21623E-05
191.81,1.84325E-05
191.82,0.000154505
191.83,1.50548E-05
191.84,6.81326E-05
191.85,8.35734E-05
191.86,-4.45853E-05
191.87,-1.78534E-05
191.88,6.31143E-05
191.89,7.32473E-05
191.9,3.98566E-05
191.91,4.19797E-05
191.92,5.83856E-05
191.93,0.00010133
191.94,5.36568E-05
191.95,-7.32473E-05
191.96,4.42958E-05
191.97,9.38994E-05
191.98,5.85786E-05
191.99,8.09677E-05
192,-1.00365E-05
192.01,3.12676E-05
192.02,6.6492E-05
192.03,-3.19432E-05
192.04,7.566E-05
192.05,7.27648E-05
192.06,1.8143E-05
192.07,8.35734E-05
192.08,5.10512E-05
192.09,-6.27283E-06
192.1,-5.23057E-05
192.11,8.5793E-05
192.12,0.000132405
192.13,4.21727E-05
192.14,4.90246E-05
192.15,-6.07017E-05
192.16,0.00004777
192.17,0.000144468
192.18,-4.46818E-05
192.19,4.11112E-05
192.2,6.28248E-05
192.21,3.18467E-05
192.22,0.000134914
192.23,-0.000019108
192.24,-4.06286E-05
192.25,0.000125071
192.26,2.11346E-05
192.27,2.99166E-06
192.28,0.000101909
192.29,3.7251E-05
192.3,-9.65051E-08
192.31,9.02322E-05
192.32,6.44654E-05
192.33,-3.90846E-05
192.34,2.46088E-05
192.35,6.42724E-05
192.36,4.93141E-05
192.37,9.96897E-05
192.38,1.8915E-05
192.39,-1.36072E-05
192.4,7.14137E-05
192.41,2.789E-05
192.42,9.74701E-05
192.43,7.98097E-05
192.44,-0.000130378
192.45,5.96401E-05
192.46,0.000211925
192.47,-0.000019108
192.48,-2.00731E-05
192.49,5.95436E-05
192.5,1.38002E-05
192.51,0.000132115
192.52,5.61659E-05
192.53,-0.000106445
192.54,0.00010162
192.55,9.92072E-05
192.56,-4.02426E-05
192.57,9.10043E-05
192.58,7.82656E-05
192.59,-5.11477E-06
192.6,3.7637E-05
192.61,2.96271E-05
192.62,6.17632E-05
192.63,6.78431E-05
192.64,-4.43923E-06
192.65,5.97366E-05
192.66,4.51644E-05
192.67,-1.8915E-05
192.68,0.000120728
192.69,4.38133E-05
192.7,-6.35003E-05
192.71,0.000163962
192.72,8.82056E-05
192.73,-9.52505E-05
192.74,5.58764E-05
192.75,9.37064E-05
192.76,1.44758E-06
192.77,4.62259E-05
192.78,6.6299E-05
192.79,5.21127E-05
192.8,5.20162E-05
192.81,-9.65051E-08
192.82,0.000028662
192.83,6.01227E-05
192.84,3.08816E-06
192.85,4.38133E-05
192.86,0.000108761
192.87,0.00004777
192.88,-3.00131E-05
192.89,3.69614E-05
192.9,0.000107507
192.91,5.59729E-06
192.92,-3.18467E-06
192.93,6.25353E-05
192.94,5.90611E-05
192.95,0.000103936
192.96,1.10016E-05
192.97,-1.49583E-05
192.98,7.96167E-05
192.99,-2.31612E-06
193,2.55738E-05
193.01,0.000149004
193.02,5.28848E-05
193.03,-3.50313E-05
193.04,3.61894E-05
193.05,3.92776E-05
193.06,-1.25457E-06
193.07,3.38733E-05
193.08,9.82422E-05
193.09,9.5926E-05
193.1,4.52609E-05
193.11,2.21962E-06
193.12,-4.62259E-05
193.13,4.35238E-05
193.14,0.000126422
193.15,4.80595E-05
193.16,2.38368E-05
193.17,6.11842E-05
193.18,4.01461E-05
193.19,-2.19067E-05
193.2,3.31012E-05
193.21,0.000111174
193.22,4.8349E-05
193.23,1.45723E-05
193.24,7.7204E-05
193.25,4.12077E-05
193.26,-1.12911E-05
193.27,3.8023E-05
193.28,5.89646E-05
193.29,1.90115E-05
193.3,6.50444E-05
193.31,7.17033E-05
193.32,9.94002E-06
193.33,4.54539E-05
193.34,2.65389E-05
193.35,1.42828E-05
193.36,7.28613E-05
193.37,3.30047E-05
193.38,2.42228E-05
193.39,0.000109147
193.4,3.45488E-05
193.41,-0.000009554
193.42,4.23657E-05
193.43,2.57669E-05
193.44,2.69249E-05
193.45,8.25118E-05
193.46,9.74701E-05
193.47,4.6998E-05
193.48,-1.97835E-05
193.49,1.8722E-05
193.5,4.41028E-05
193.51,0.000009554
193.52,8.17398E-05
193.53,0.000117254
193.54,4.93141E-05
193.55,1.05191E-05
193.56,-1.66954E-05
193.57,3.46453E-05
193.58,7.23788E-05
193.59,4.57434E-05
193.6,4.54539E-05
193.61,8.78196E-06
193.62,3.85055E-05
193.63,0.000108761
193.64,3.88915E-05
193.65,-1.82395E-05
193.66,2.60564E-05
193.67,3.25222E-05
193.68,0.000028662
193.69,0.000130185
193.7,0.000106445
193.71,-4.41993E-05
193.72,-1.36072E-05
193.73,7.12207E-05
193.74,5.97366E-05
193.75,4.37168E-05
193.76,2.41263E-05
193.77,4.42958E-05
193.78,5.05687E-05
193.79,4.17867E-05
193.8,6.78431E-05
193.81,4.8156E-05
193.82,7.81691E-06
193.83,1.71779E-05
193.84,5.11477E-05
193.85,6.39829E-05
193.86,1.988E-05
193.87,2.48018E-05
193.88,9.97862E-05
193.89,3.85055E-05
193.9,-2.29682E-05
193.91,3.54174E-05
193.92,3.66719E-05
193.93,2.95306E-05
193.94,6.5913E-05
193.95,0.000100751
193.96,7.99062E-05
193.97,1.73709E-06
193.98,-1.48618E-05
193.99,2.50913E-05
194,3.45488E-05
194.01,5.96401E-05
194.02,8.00992E-05
194.03,8.01957E-05
194.04,5.74205E-05
194.05,1.93975E-05
194.06,-1.79499E-05
194.07,-8.97497E-06
194.08,6.28248E-05
194.09,0.000102971
194.1,7.26683E-05
194.11,4.61294E-05
194.12,1.68884E-05
194.13,-2.37402E-05
194.14,2.7697E-05
194.15,0.000102778
194.16,5.45254E-05
194.17,-5.6938E-06
194.18,0.00004777
194.19,7.15103E-05
194.2,3.07851E-05
194.21,3.49348E-05
194.22,2.55738E-05
194.23,1.53443E-05
194.24,4.24622E-05
194.25,6.90011E-05
194.26,0.000127483
194.27,8.29944E-05
194.28,-3.7251E-05
194.29,-2.64424E-05
194.3,2.65389E-05
194.31,6.30178E-05
194.32,0.000109533
194.33,5.03756E-05
194.34,-8.78196E-06
194.35,5.39463E-05
194.36,4.62259E-05
194.37,1.16771E-05
194.38,2.45123E-05
194.39,2.9048E-05
194.4,7.63355E-05
194.41,9.79526E-05
194.42,3.38733E-05
194.43,-1.988E-05
194.44,2.54773E-05
194.45,7.83621E-05
194.46,4.98931E-05
194.47,1.95905E-05
194.48,4.19797E-05
194.49,5.92541E-05
194.5,3.33908E-05
194.51,2.46088E-05
194.52,6.6492E-05
194.53,5.14372E-05
194.54,5.50079E-06
194.55,5.43324E-05
194.56,8.92672E-05
194.57,2.31612E-05
194.58,2.71179E-05
194.59,4.26552E-05
194.6,6.94836E-06
194.61,7.34404E-05
194.62,8.74336E-05
194.63,-2.01696E-05
194.64,2.89515E-06
194.65,8.94602E-05
194.66,5.90611E-05
194.67,-2.21962E-06
194.68,0.000028662
194.69,8.6758E-05
194.7,5.24988E-05
194.71,1.05191E-05
194.72,2.34507E-05
194.73,6.95802E-05
194.74,4.35238E-05
194.75,1.65024E-05
194.76,5.8096E-05
194.77,4.11112E-05
194.78,3.97601E-05
194.79,7.07382E-05
194.8,3.90846E-05
194.81,1.0326E-05
194.82,4.33308E-05
194.83,6.95802E-05
194.84,1.18701E-05
194.85,2.30647E-05
194.86,0.000116675
194.87,6.11842E-05
194.88,-3.50313E-05
194.89,-8.68546E-07
194.9,6.96767E-05
194.91,9.06183E-05
194.92,3.61894E-05
194.93,-1.09051E-05
194.94,4.6998E-05
194.95,5.7131E-05
194.96,2.61529E-05
194.97,5.07617E-05
194.98,3.77335E-05
194.99,3.53209E-05
195,7.49844E-05
195.01,4.23657E-05
195.02,1.10981E-05
195.03,5.84821E-05
195.04,6.24388E-05
195.05,6.85186E-06
195.06,2.33542E-05
195.07,8.05817E-05
195.08,7.28613E-05
195.09,3.41628E-05
195.1,2.789E-05
195.11,3.46453E-05
195.12,1.41862E-05
195.13,2.42228E-05
195.14,6.39829E-05
195.15,5.08582E-05
195.16,4.23657E-05
195.17,6.12807E-05
195.18,4.58399E-05
195.19,1.55373E-05
195.2,5.59729E-06
195.21,4.45853E-05
195.22,6.55269E-05
195.23,5.70345E-05
195.24,4.22692E-05
195.25,3.57069E-05
195.26,5.47184E-05
195.27,3.14607E-05
195.28,2.32577E-05
195.29,5.31743E-05
195.3,4.07251E-05
195.31,3.44523E-05
195.32,5.11477E-05
195.33,4.7384E-05
195.34,5.31743E-05
195.35,3.54174E-05
195.36,2.05556E-05
195.37,6.08947E-05
195.38,3.38733E-05
195.39,2.02661E-06
195.4,7.03522E-05
195.41,7.29578E-05
195.42,5.98331E-06
195.43,3.50313E-05
195.44,6.16667E-05
195.45,2.19067E-05
195.46,4.52609E-05
195.47,5.40428E-05
195.48,2.01696E-05
195.49,2.08451E-05
195.5,5.48149E-05
195.51,7.08347E-05
195.52,3.83125E-05
195.53,2.40298E-05
195.54,4.56469E-05
195.55,5.18232E-05
195.56,4.08216E-05
195.57,3.28117E-05
195.58,3.7251E-05
195.59,4.16902E-05
195.6,5.04721E-05
195.61,5.6745E-05
195.62,3.71545E-05
195.63,1.93975E-05
195.64,2.45123E-05
195.65,3.27152E-05
195.66,7.17033E-05
195.67,5.90611E-05
195.68,2.38368E-05
195.69,4.96036E-05
195.7,3.7251E-05
195.71,1.9687E-05
195.72,3.67684E-05
195.73,3.8795E-05
195.74,4.09181E-05
195.75,5.42358E-05
195.76,5.6745E-05
195.77,3.8988E-05
195.78,3.54174E-05
195.79,4.24622E-05
195.8,3.81195E-05
195.81,3.783E-05
195.82,3.85055E-05
195.83,4.8156E-05
195.84,7.30543E-05
195.85,5.38498E-05
195.86,-4.82525E-07
195.87,2.11346E-05
195.88,4.82525E-05
195.89,6.21493E-05
195.9,5.47184E-05
195.91,2.57669E-05
195.92,3.38733E-05
195.93,3.47418E-05
195.94,4.00496E-05
195.95,5.53939E-05
195.96,3.52244E-05
195.97,7.14137E-06
195.98,6.08947E-05
195.99,8.5407E-05
196,1.988E-05
196.01,9.65051E-06
196.02,4.38133E-05
196.03,6.46584E-05
196.04,4.50679E-05
196.05,1.70814E-05
196.06,4.28482E-05
196.07,6.45619E-05
196.08,5.60694E-05
196.09,3.47418E-05
196.1,4.04356E-05
196.11,5.08582E-05
196.12,7.81691E-06
196.13,2.04591E-05
196.14,7.86516E-05
196.15,5.37533E-05
196.16,2.39333E-05
196.17,4.49714E-05
196.18,2.37402E-05
196.19,6.85186E-06
196.2,6.43689E-05
196.21,9.31274E-05
196.22,3.8795E-05
196.23,-1.39932E-05
196.24,3.41628E-05
196.25,6.73605E-05
196.26,4.23657E-05
196.27,5.10512E-05
196.28,4.03391E-05
196.29,2.8855E-05
196.3,5.33673E-05
196.31,2.64424E-05
196.32,3.23292E-05
196.33,8.01957E-05
196.34,4.67085E-05
196.35,3.57069E-06
196.36,2.24857E-05
196.37,6.85186E-05
196.38,8.72406E-05
196.39,4.10147E-05
196.4,-1.15806E-06
196.41,4.14972E-05
196.42,5.56834E-05
196.43,2.03626E-05
196.44,3.56104E-05
196.45,6.86151E-05
196.46,5.89646E-05
196.47,7.6239E-06
196.48,1.53443E-05
196.49,6.13772E-05
196.5,4.87351E-05
196.51,3.59964E-05
196.52,4.86386E-05
196.53,5.00861E-05
196.54,4.7577E-05
196.55,3.34873E-05
196.56,2.70214E-05
196.57,3.66719E-05
196.58,4.24622E-05
196.59,5.29813E-05
196.6,5.23057E-05
196.61,3.783E-05
196.62,3.40663E-05
196.63,4.35238E-05
196.64,4.72875E-05
196.65,3.7444E-05
196.66,3.7444E-05
196.67,5.42358E-05
196.68,4.69015E-05
196.69,4.10147E-05
196.7,3.01096E-05
196.71,2.30647E-05
196.72,5.16302E-05
196.73,4.96036E-05
196.74,2.8083E-05
196.75,4.54539E-05
196.76,4.42958E-05
196.77,2.8469E-05
196.78,5.02791E-05
196.79,5.66485E-05
196.8,3.96636E-05
196.81,4.11112E-05
196.82,3.42593E-05
196.83,3.35838E-05
196.84,5.27883E-05
196.85,3.00131E-05
196.86,5.08582E-05
196.87,8.6758E-05
196.88,2.83725E-05
196.89,1.02295E-05
196.9,4.97001E-05
196.91,5.20162E-05
196.92,3.58034E-05
196.93,2.67319E-05
196.94,4.27517E-05
196.95,6.02192E-05
196.96,5.16302E-05
196.97,3.69614E-05
196.98,3.57069E-05
196.99,2.9241E-05
197,1.45723E-05
197.01,3.10746E-05
197.02,7.46949E-05
197.03,8.48279E-05
197.04,3.54174E-05
197.05,-4.82525E-07
197.06,2.29682E-05
197.07,0.000057324
197.08,4.50679E-05
197.09,4.50679E-05
197.1,6.47549E-05
197.11,4.95071E-05
197.12,3.14607E-05
197.13,2.9434E-05
197.14,2.60564E-05
197.15,4.46818E-05
197.16,6.65885E-05
197.17,5.31743E-05
197.18,1.95905E-05
197.19,1.8143E-05
197.2,5.76135E-05
197.21,7.49844E-05
197.22,3.55139E-05
197.23,1.24492E-05
197.24,3.98566E-05
197.25,4.49714E-05
197.26,3.38733E-05
197.27,3.783E-05
197.28,4.78665E-05
197.29,5.50079E-05
197.3,3.85055E-05
197.31,3.67684E-05
197.32,3.783E-05
197.33,2.8276E-05
197.34,5.08582E-05
197.35,5.60694E-05
197.36,4.64189E-05
197.37,5.38498E-05
197.38,4.15937E-05
197.39,2.03626E-05
197.4,3.38733E-05
197.41,4.52609E-05
197.42,4.00496E-05
197.43,4.42958E-05
197.44,5.30778E-05
197.45,4.8156E-05
197.46,3.13641E-05
197.47,4.76735E-05
197.48,3.92776E-05
197.49,1.38967E-05
197.5,4.46818E-05
197.51,6.35968E-05
197.52,3.48383E-05
197.53,2.97236E-05
197.54,6.15702E-05
197.55,6.16667E-05
197.56,1.97835E-05
197.57,3.04956E-05
197.58,4.46818E-05
197.59,9.26449E-06
197.6,3.25222E-05
197.61,9.94967E-05
197.62,6.92906E-05
197.63,8.49245E-06
197.64,2.30647E-05
197.65,4.97001E-05
197.66,4.49714E-05
197.67,5.08582E-05
197.68,4.66119E-05
197.69,2.76005E-05
197.7,2.74074E-05
197.71,5.10512E-05
197.72,5.78065E-05
197.73,4.48749E-05
197.74,3.27152E-05
197.75,1.62129E-05
197.76,3.66719E-05
197.77,7.76866E-05
197.78,4.49714E-05
197.79,1.8143E-05
197.8,3.95671E-05
197.81,2.8083E-05
197.82,4.40063E-05
197.83,6.12807E-05
197.84,3.16537E-05
197.85,4.07251E-05
197.86,5.61659E-05
197.87,4.25587E-05
197.88,4.14007E-05
197.89,2.76005E-05
197.9,2.46088E-05
197.91,6.6685E-05
197.92,7.40194E-05
197.93,1.76604E-05
197.94,1.56338E-05
197.95,6.84221E-05
197.96,5.84821E-05
197.97,2.20997E-05
197.98,2.17136E-05
197.99,4.14007E-05
198,5.56834E-05
198.01,4.80595E-05
198.02,3.07851E-05
198.03,4.59364E-05
198.04,4.26552E-05
198.05,1.53443E-05
198.06,3.58034E-05
198.07,7.06417E-05
198.08,5.81926E-05
198.09,2.23892E-05
198.1,2.05556E-05
198.11,4.44888E-05
198.12,6.00261E-05
198.13,5.29813E-05
198.14,3.07851E-05
198.15,3.8795E-05
198.16,4.7384E-05
198.17,2.15206E-05
198.18,4.15937E-05
198.19,7.10277E-05
198.2,2.54773E-05
198.21,3.01096E-05
198.22,7.45984E-05
198.23,4.06286E-05
198.24,2.03626E-05
198.25,2.79865E-05
198.26,6.6685E-05
198.27,7.33438E-05
198.28,1.50548E-05
198.29,2.46088E-05
198.3,3.91811E-05
198.31,3.01096E-05
198.32,4.91211E-05
198.33,5.92541E-05
198.34,5.53939E-05
198.35,4.42958E-05
198.36,2.87585E-05
198.37,2.43193E-05
198.38,3.97601E-05
198.39,5.6745E-05
198.4,4.24622E-05
198.41,4.6998E-05
198.42,5.64555E-05
198.43,2.85655E-05
198.44,3.71545E-05
198.45,6.95802E-05
198.46,3.46453E-05
198.47,1.35107E-06
198.48,4.24622E-05
198.49,7.25718E-05
198.5,3.56104E-05
198.51,1.44758E-05
198.52,4.57434E-05
198.53,6.18597E-05
198.54,5.18232E-05
198.55,2.46088E-05
198.56,5.98331E-06
198.57,4.42958E-05
198.58,7.11242E-05
198.59,4.19797E-05
198.6,2.33542E-05
198.61,0.00004777
198.62,6.89046E-05
198.63,3.63824E-05
198.64,9.94002E-06
198.65,2.42228E-05
198.66,6.93871E-05
198.67,8.71441E-05
198.68,2.68284E-05
198.69,1.0326E-05
198.7,4.27517E-05
198.71,4.41028E-05
198.72,4.39098E-05
198.73,5.31743E-05
198.74,4.89281E-05
198.75,4.58399E-05
198.76,3.50313E-05
198.77,8.39594E-06
198.78,1.61163E-05
198.79,7.05452E-05
198.8,7.47914E-05
198.81,4.7384E-05
198.82,1.84325E-05
198.83,0.000009554
198.84,6.53339E-05
198.85,6.32108E-05
198.86,6.36933E-06
198.87,4.50679E-05
198.88,6.28248E-05
198.89,1.30282E-05
198.9,5.25953E-05
198.91,8.71441E-05
198.92,1.92045E-05
198.93,8.39594E-06
198.94,6.12807E-05
198.95,6.23423E-05
198.96,3.21362E-05
198.97,2.72144E-05
198.98,5.58764E-05
198.99,5.50079E-05
199,1.22561E-05
199.01,3.81195E-05
199.02,7.28613E-05
199.03,2.38368E-05
199.04,1.86255E-05
199.05,6.7264E-05
199.06,2.96271E-05
199.07,1.53443E-05
199.08,7.81691E-05
199.09,4.43923E-05
199.1,4.14972E-06
199.11,5.76135E-05
199.12,5.17267E-05
199.13,3.11711E-05
199.14,5.22092E-05
199.15,5.04721E-05
199.16,3.64789E-05
199.17,3.54174E-05
199.18,4.03391E-05
199.19,3.77335E-05
199.2,4.76735E-05
199.21,5.52974E-05
199.22,3.69614E-05
199.23,3.44523E-05
199.24,4.63224E-05
199.25,4.90246E-05
199.26,3.22327E-05
199.27,2.57669E-05
199.28,4.02426E-05
199.29,5.40428E-05
199.3,3.66719E-05
199.31,3.97601E-05
199.32,6.34038E-05
199.33,3.16537E-05
199.34,2.22927E-05
199.35,4.09181E-05
199.36,2.63459E-05
199.37,4.97966E-05
199.38,7.6239E-05
199.39,4.70945E-05
199.4,1.12911E-05
199.41,2.35472E-05
199.42,4.36203E-05
199.43,6.63955E-05
199.44,6.52374E-05
199.45,2.49948E-05
199.46,1.76604E-05
199.47,5.11477E-05
199.48,5.39463E-05
199.49,0.00004777
199.5,4.40063E-05
199.51,3.10746E-05
199.52,2.35472E-05
199.53,4.00496E-05
199.54,5.62625E-05
199.55,4.7191E-05
199.56,2.789E-05
199.57,3.50313E-05
199.58,5.90611E-05
199.59,4.38133E-05
199.6,1.51513E-05
199.61,4.7384E-05
199.62,5.33673E-05
199.63,2.33542E-05
199.64,4.6805E-05
199.65,7.13172E-05
199.66,4.52609E-05
199.67,1.99766E-05
199.68,2.39333E-05
199.69,4.15937E-05
199.7,6.03157E-05
199.71,5.81926E-05
199.72,2.789E-05
199.73,2.46088E-05
199.74,3.98566E-05
199.75,7.82656E-05
199.76,6.04122E-05
199.77,-3.28117E-06
199.78,3.32942E-05
199.79,6.18597E-05
199.8,3.75405E-05
199.81,2.96271E-05
199.82,6.25353E-05
199.83,5.56834E-05
199.84,-9.65051E-08
199.85,4.15937E-05
199.86,6.42724E-05
199.87,2.15206E-05
199.88,1.97835E-05
199.89,5.82891E-05
199.9,8.36699E-05
199.91,4.46818E-05
199.92,1.26422E-05
199.93,1.53443E-05
199.94,5.26918E-05
199.95,7.6818E-05
199.96,1.86255E-05
199.97,6.94836E-06
199.98,6.60095E-05
199.99,7.40194E-05
200,4.24622E-05
200.01,3.28117E-05
200.02,1.61163E-05
200.03,2.39333E-05
200.04,6.53339E-05
200.05,6.17632E-05
200.06,2.46088E-05
200.07,4.49714E-05
200.08,4.94106E-05
200.09,0.000019108
200.1,2.8855E-05
200.11,5.12442E-05
200.12,5.92541E-05
200.13,5.08582E-05
200.14,1.47653E-05
200.15,1.84325E-05
200.16,5.6745E-05
200.17,6.71675E-05
200.18,4.51644E-05
200.19,3.35838E-05
200.2,2.26787E-05
200.21,3.8409E-05
200.22,7.80726E-05
200.23,6.20528E-05
200.24,5.7903E-06
200.25,2.50913E-05
200.26,6.78431E-05
200.27,2.87585E-05
200.28,1.8143E-05
200.29,7.24753E-05
200.3,5.42358E-05
200.31,1.9687E-05
200.32,4.8542E-05
200.33,4.46818E-05
200.34,2.87585E-05
200.35,3.91811E-05
200.36,4.05321E-05
200.37,5.39463E-05
200.38,2.61529E-05
200.39,2.19067E-05
200.4,8.36699E-05
200.41,6.57199E-05
200.42,-3.37768E-06
200.43,1.18701E-05
200.44,6.33073E-05
200.45,5.81926E-05
200.46,2.79865E-05
200.47,6.05087E-05
200.48,7.5853E-05
